track_id,artists,trackname,album,name_of_playlist
0qUaujgblCGcWQYY5DSuwN,dvsn,Greedy,A Muse In Her Feelings,the one
2yb5Ao7Yk2nl9YFnNwKi5F,dvsn,Between Us (feat. Snoh Aalegra),A Muse In Her Feelings,the one
3fFpjWymhgXYdx9HGV41lK,dvsn,A Muse,A Muse In Her Feelings,the one
7HuwfdAFehexabuDs5AhC8,dvsn,For Us,A Muse In Her Feelings,the one
05hb1QFSnQIOqewZHMuytN,Leven Kali,FIRE IN UR EYES,HIGHTIDE,the one
4s4db0HRtHNzyXz5Fpfii1,Leven Kali,12345 (GET REAL),HIGHTIDE,the one
3pQRslIZ0kdIb9rzPqSmkx,Leven Kali,MADE 4 U,HIGHTIDE,the one
1vz0G94SpasSdyZrIc2uwW,Leven Kali,RICH GIRL,HIGHTIDE,the one
7xXlaAbQmiShmCQS0uuj2R,Leven Kali,VIDA'S SONG (STILLNESS),HIGHTIDE,the one
3OsCEpAoKXr5YJvEnqzLOf,Leven Kali,PERFECT IS BORING,HIGHTIDE,the one
4PuewEpDlzqyX5WYrNDfLb,Leven Kali,DAY AFTER THE RAIN,HIGHTIDE,the one
0Y9iq3YCVd2AblkHQBO0KG,Leven Kali,FOREVER,HIGHTIDE,the one
5M8VxQwrf56IrtRLoXeFW4,Leven Kali,HOMEGIRL - BONUS TRACK,HIGHTIDE,the one
58kSg7lif8tUlgU5otxJod,Lotus Maat,Just Talk,Just Talk,the one
0FCpsarVkO6ezhBrPA5mki,Lotus Maat,Loving Me,Loving Me,the one
5gErVIEfTztsb2niYlWjI4,Dijon,do you light up?,How Do You Feel About Getting Married?,the one
1c40ZH8RUrMiZNJe6G6e83,Brandy,Saving All My Love,b7,the one
5IuUhw9IDZdH1VlbNFL3ZN,Brandy,Unconditional Oceans,b7,the one
1FhxEhPZpBBOJTDwSf6MA5,Brandy,Borderline,b7,the one
60cnb4VYtUeEi7hElLj4uU,Brandy,No Tomorrow,b7,the one
2ds2LJmbN8YYHS1bOBdzXp,Brandy,Say Something,b7,the one
48sBCRa6eruORsiEbbigMV,Bellah,Stand,In the Meantime,the one
6IL4NaQh2BIU7uWC137Ocr,Bellah,Good Thing,In the Meantime,the one
4XKUxrMOouYep3R8qvIcpV,Bellah,Need Me,In the Meantime,the one
6zDqwIjoNGviDel7VvO111,Bellah,Something U Like,Something U Like,the one
6ypqwZhsPODqHkLaVn2UvR,Bellah,If I Were U,If I Were U,the one
4SVTus5gJc5cfkFZ8ELK1p,Bryson Tiller,Years Go By,A N N I V E R S A R Y,the one
1LV5cAo02H8h5YlZNcjULM,Bryson Tiller,Always Forever,A N N I V E R S A R Y,the one
5TXQCMKN6TgemTL3c4wRTn,Bryson Tiller,Sorrows,A N N I V E R S A R Y,the one
1MpQyTgfVMpUOnwKMTSMzu,Bryson Tiller,Keep Doing What You're Doing,A N N I V E R S A R Y,the one
1zmv0tPVWdbCuvBw90MYwO,Bryson Tiller,I'm Ready For You,A N N I V E R S A R Y,the one
0LLsvPLHxlUk1x8r77H2b6,Bryson Tiller,Things Change,A N N I V E R S A R Y,the one
4SCnCPOUOUXUmCX2uHb3r7,Bryson Tiller,Outta Time (feat. Drake),A N N I V E R S A R Y,the one
2SSyJ6hTS0JeHTg63wVDZ7,Bryson Tiller,Next To You,A N N I V E R S A R Y,the one
1ZzRQer7fYeLYfgZuKVbkx,GIVĒON,When It's All Said And Done,When It's All Said And Done,the one
2qvWsotNWTvRkwCksOnl92,GIVĒON,Still Your Best,When It's All Said And Done,the one
2UcZEi2BIfz4wz2fxr6K3a,GIVĒON,Last Time (feat. Snoh Aalegra),When It's All Said And Done,the one
53Nwlr3hxsGsu9eWU5EYjq,GIVĒON,Stuck On You,When It's All Said And Done,the one
6eECRWM6B9zsZtl7hzyepY,AYLØ,Paris!,dnt'dlt,the one
6qwLieyhZ2vhn3xuIOrw32,Summer Walker,Let It Go,Life On Earth - EP,the one
4ii5S0UcGpdAANl098llgB,Summer Walker,SWV (with NO1-NOAH),Life On Earth - EP,the one
2aSM4sbNN7cSmpYOG0sf46,Summer Walker,My Affection (with PARTYNEXTDOOR),Life On Earth - EP,the one
3BLE8BSmUiY2IiSNP3a6VP,Xavier Omär,FIND ME.,if You Feel,the one
1cYVwtYE0OD7gn8GnD4H6X,Xavier Omär,All Our Time (feat. Jae Stephens),if You Feel,the one
30eBPLuaaxu3hyVSFMJTNE,Xavier Omär,So Much More,if You Feel,the one
2azAQ7TjoEdUJrjGh6r52p,Xavier Omär,want/need,if You Feel,the one
1lxs63LaZX1wHBr0qIt5oK,Xavier Omär,SURF (feat. Masego),if You Feel,the one
2JIIeVgU2uGzNGQZjtItZH,Xavier Omär,Protect,if You Feel,the one
17aVK3oQdgwVG2l0HpP67W,Brandy,Baby,Brandy,the one
0YwUJOHKYxlm5gVfIkl8Ym,Brandy,Best Friend,Brandy,the one
6N9uyMZf9pbNOuomveWscp,Brandy,I Wanna Be Down,Brandy,the one
5OQO6NEs89flntUWPtXUiG,702,Steelo,No Doubt,the one
4eDCsyIHTSu3cQZ5wDIyP7,702,Get It Together,No Doubt,the one
2amULVMQ2c6HlklSfXVNKE,702,Finding My Way,No Doubt,the one
6sHsXIJoEN5JpdkGMQDJxt,Brandy,The Boy Is Mine,Never Say Never,the one
5ZCv9I8mgChcYkSrLuLSTc,Brandy,Almost Doesn't Count,Never Say Never,the one
1iuwzRxWxDB7VbBldAtmrP,Brandy,U Don't Know Me (Like U Used To),Never Say Never,the one
2PEGGWSb06ARYfgtkgl1hm,Brandy,Never Say Never,Never Say Never,the one
6tBD4yjOf9P8rWwUlXdJFm,Brandy,Have You Ever,Never Say Never,the one
2u5Jo1UrdI5rX7f9enszBc,PHABO,LNF,LNF,the one
03RBHDeECug0dJy0K0nkFV,PHABO,Make It Big,Free,the one
30NP5zKGA4qtFiYxzn5dna,PHABO,Come,Free,the one
1rCugBa2t3ycgyR4xHSvvA,Bilal,Fast Lane - Remix,1st Born Second,the one
57JKgPzcF9uyKHKVvbznR1,Bilal,Reminisce,1st Born Second,the one
2XaapB5MsV3wWWErBWJQKg,Bilal,All That I Am,1st Born Second,the one
6LF3U5YK1Zgdr6ajQrfW1h,Bilal,Love It,1st Born Second,the one
2bnHhAd5L789IBeTud5Piy,Bilal,You Are,1st Born Second,the one
74HYrIbnpc2xKCTenv5qKM,Erykah Badu,Window Seat,New Amerykah Part Two: Return Of The Ankh,the one
7C8lGdwc6E17vE2WYNf58X,Erykah Badu,"Out My Mind, Just In Time",New Amerykah Part Two: Return Of The Ankh,the one
69IlOa0yiFpficRuEQcKaB,Erykah Badu,Soldier,New Amerykah Part One (4th World War),the one
7FSgqflMdRiNCb8XIve6GG,Erykah Badu,Telephone,New Amerykah Part One (4th World War),the one
7pv80uUHfocFqfTytu1MVi,Erykah Badu,Didn't Cha Know,Mama's Gun,the one
2rlN0SGPbhf9PhqmLb7n2D,Erykah Badu,My Life,Mama's Gun,the one
7LJz6DZS1tIRB06bbYbAPi,Erykah Badu,...& On,Mama's Gun,the one
5dlfvkyZOuBCFP1KbzRHUx,Erykah Badu,Orange Moon,Mama's Gun,the one
6q8fYYujrQxXckq1tTtqqi,Erykah Badu,Time's A Wastin,Mama's Gun,the one
15QJXeFMsil7J8hHWaC8Ma,Erykah Badu,Rim Shot - Intro,Baduizm,the one
0tNuJpBgtE65diL6Q8Q7fI,Erykah Badu,On & On,Baduizm,the one
2jAn0rAOyLW6hIEuIDNcoT,Erykah Badu,Appletree,Baduizm,the one
66q8IX1czlTF7BUYZ7CNts,Erykah Badu,4 Leaf Clover,Baduizm,the one
1XQJMzytCX3eIyk936dUpc,Erykah Badu,No Love,Baduizm,the one
1FAL6jmxa7oIZxmqZFZZL4,Erykah Badu,Drama,Baduizm,the one
2ESN3ebvvqXcFAMxxn6QXF,Erykah Badu,Sometimes,Baduizm,the one
6al7D2x4d35Fin3OWwMWvt,Dwele,Feels So Good,Sketches Of A Man,the one
5UzPW8HC6slxstdRbV3Kcp,Dwele,Open Your Eyes,Sketches Of A Man,the one
5jyr8tK5amggbcJWCeWqFL,Dwele,My Lova,Some Kinda...,the one
1TlEEopIktdAi8oWRf9Qx6,Dwele,I Think I Love You,Some Kinda...,the one
1i8XHUZkVdoOCfFumL0Zqt,Dwele,Truth,Subject,the one
2RcanAJpudPNDkyIe9DzKS,D'Angelo,Really Love,Black Messiah,the one
2f9mmR37OEceYERbXml0Nj,D'Angelo,Another Life,Black Messiah,the one
4EQ0dK6Sg7v685NGrQvuki,D'Angelo,Left And Right,Voodoo,the one
5LIwaG8Wl9LfExcmiRQm7J,D'Angelo,Send It On,Voodoo,the one
2Qmkg3JVW6e0w55HQudjSW,D'Angelo,The Root,Voodoo,the one
7hzgk557YLr0722EFkmp9Z,D'Angelo,Feel Like Makin' Love,Voodoo,the one
7rt0kEDWRg3pgTZJKuszoE,D'Angelo,Brown Sugar,Brown Sugar,the one
7AjfklMN4WpQYz5FkT4E66,D'Angelo,Lady,Brown Sugar,the one
7114JMdpaHhNEOlIY0Ljze,D'Angelo,Jonz In My Bonz,Brown Sugar,the one
2VjXGuPVVxyhMgER3Uz2Fe,Ms. Lauryn Hill,Ex-Factor,The Miseducation of Lauryn Hill,the one
0uEp9E98JB5awlA084uaIg,Ms. Lauryn Hill,Doo Wop (That Thing),The Miseducation of Lauryn Hill,the one
4y4ilhWm4BcoWs7o5VsI3R,Raphael Saadiq,Still Ray,Instant Vintage,the one
38JAoElYA1uD3EPi09Iy1a,Musiq Soulchild,teachme,Luvanmusiq,the one
1fqSS9DBYFLKePlhVRAyOv,Musiq Soulchild,today,Luvanmusiq,the one
7px3X5My7M1Wf9tqwQXZWY,Musiq Soulchild,millionaire,Luvanmusiq,the one
628j9IH2wSWEUQe7hHigKW,Musiq Soulchild,takeyouthere,Luvanmusiq,the one
5whk3u39jjDkJGsVJaCMIY,Musiq Soulchild,lullaby,Luvanmusiq,the one
5BUViNC3YhNo1xIjEXV5pP,Musiq Soulchild,Soulstar,soulstar,the one
0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,All I Want Is You,the one
1eUGmzzvahJjOSWgDHuRlv,Miguel,Girl With The Tattoo Enter.lewd,All I Want Is You,the one
0Pm5bjilCLFyf9KaLKKwEM,Toro y Moi,No Show,Boo Boo,the one
1IcUugfCDOtdpvGqra0sGV,Toro y Moi,Mona Lisa,Boo Boo,the one
5VOUA6T4J5FibVuxG5IbAF,Toro y Moi,Windows,Boo Boo,the one
4Z8TkTR8BiQmc9zOuSzZ6R,Toro y Moi,Embarcadero,Boo Boo,the one
3zTqNXUMKnaU4hBJbheSxy,Toro y Moi,Girl Like You,Boo Boo,the one
3PqVFIyl9HKjwIYj4E2AnA,Toro y Moi,You and I,Boo Boo,the one
5pr6t50ouFJYEuZWgMY0lV,Toro y Moi,Labyrinth,Boo Boo,the one
4YbkkL3BnEI65h2hoiM81K,Toro y Moi,Inside My Head,Boo Boo,the one
1Yu22Urp3iJY94ZtDn61j9,Toro y Moi,High Living,Live from Trona,the one
2odq6OBoCryVyS5XeObblO,Toro y Moi,Imprint After,Causers Of This,the one
0I74hVw1WxIayHNGxnBqQn,Toro y Moi,You Hid,Causers Of This,the one
25GlFJq5QNAXyVgJvCZ4Mf,Anderson .Paak,Heart Don't Stand a Chance,Malibu,the one
5G0nSEIT0fGUZY0caM9AnH,Anderson .Paak,The Season | Carry Me,Malibu,the one
1UjyF6okUHhnVxaLV8ojsA,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),Malibu,the one
276zciJ7Fg7Jk6Ta6QuLkp,Anderson .Paak,Come Down,Malibu,the one
2sNhYJ2ggd9BadlTXU3Mah,Anderson .Paak,The Dreamer (feat. Talib Kweli & Timan Family Choir),Malibu,the one
0I6v5Ky26n9Lwm3usd3L1x,Anderson .Paak,Put You On,Venice,the one
2WlOO5UM3eoEQt7Z2z3PU1,Anderson .Paak,Might Be,Venice,the one
0YOTE8vEGduSABT8QE55rK,Anderson .Paak,Already (feat. SiR),Venice,the one
7KdxjDOMqHMRBqKNohsQXR,NxWorries,Kutless,Yes Lawd!,the one
21Q7yG09qK4riGrvVsFHZ0,NxWorries,Lyk Dis,Yes Lawd!,the one
2bv5JwDF95lIGtIf5mXcvB,NxWorries,Scared Money,Yes Lawd!,the one
37mEI7uG0SOUwqzJgWj9jQ,NxWorries,Suede,Yes Lawd!,the one
69BnmMolynlDt2IF66OwO2,NxWorries,Sidepiece,Yes Lawd!,the one
0Fee8BSCydBW8QWi8D0uwp,NxWorries,Link Up,Link Up & Suede,the one
1sgAJRD4JX5rQOHxiESB2T,Thundercat,Captain Stupido,Drunk,the one
6eKndb3FYEqXBBPhK0WuAv,Thundercat,A Fan's Mail (Tron Song Suite II),Drunk,the one
1FgDXkEcfp49bSrNSM8jzS,Thundercat,Lava Lamp,Drunk,the one
7mmgaVKZlU6jtVsRvoXxKu,Thundercat,Jethro,Drunk,the one
3KQvcYqWgMnG6MCg1aeXif,Thundercat,Show You the Way,Drunk,the one
2UAMy9T8jWOjRVlQvHOmsn,Thundercat,Friend Zone,Drunk,the one
5dcZUsgcMW57ju0A379O7c,Thundercat,Them Changes,Drunk,the one
7DfFc7a6Rwfi3YQMRbDMau,Frank Ocean,Thinkin Bout You,channel ORANGE,the one
6MEDfjHxnVNcYmHe3mM6L2,Frank Ocean,Sweet Life,channel ORANGE,the one
3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,channel ORANGE,the one
1fOkmYW3ZFkkjIdOZSf596,Frank Ocean,Pink Matter,channel ORANGE,the one
4YZbVct8l9MnAVIROnLQdx,Frank Ocean,Forrest Gump,channel ORANGE,the one
10SUWedx0zohs8M3OJpnA7,The Internet,Get Away,Ego Death,the one
5xok0LRntz8qY9ljEwPV9L,The Internet,Gabby (feat. Janelle Monáe),Ego Death,the one
5WoaF1B5XIEnWfmb5NZikf,Miguel,Sky Walker (feat. Travis Scott),War & Leisure,the one
1m8WpLYXEiNVZchsWEcCSy,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),War & Leisure,the one
5XN9jwDlXAZ8j5nMcK7S1d,Miguel,Now,War & Leisure,the one
41cpvQ2GyGb2BRdIRSsTqK,Frank Ocean,Moon River,Moon River,the one
1l32mo5oW5oIRRjNnVJBNR,The Internet,Come Together,Hive Mind,the one
01bfHCsUTwydXCHP1VoLlI,The Internet,Roll (Burbank Funk),Hive Mind,the one
2hPNuVVSV1tqiD2uPlfehz,The Internet,Come Over,Hive Mind,the one
0JADBJ42q1ab92VOULBh9V,The Internet,Stay the Night,Hive Mind,the one
7bKxc7UstlRxOtNBvLjGSs,The Internet,It Gets Better (With Time),Hive Mind,the one
0sSNa2XDu7dxbnjK0lKnDH,The Internet,Look What U Started,Hive Mind,the one
5GjisoOfsN8qagrax01T4y,The Internet,Wanna Be,Hive Mind,the one
5tqZJUHEuqdN12RZVq2l9p,The Internet,Hold On,Hive Mind,the one
2e2ODYnQs9b5WHzAfx7fmz,Toro y Moi,Miss Me (feat. ABRA),Outer Peace,the one
40YmyUvb5AmaAWXpXTj7VD,Toro y Moi,New House,Outer Peace,the one
6RpunyUP44SDweJPDScLSF,Anderson .Paak,Come Home (feat. André 3000),Ventura,the one
4rnSq8xRLFKhd8Sh7r6h39,Thundercat,King Of The Hill,It Is What It Is,the one
55odIfJy7sm2HkHf3n9Gha,Thundercat,Unrequited Love,It Is What It Is,the one
3dEfkDvlNCQEFN0CJrGBml,Thundercat,Tokyo,Drunk,the one
5TB0AeUB5kd4U51ZdCW0ok,Elujay,CHOOSE UP,GEMS IN THE CORNERSTORE,the one
6qpN9Ix8Tq7BSINcroqZ91,Elujay,CALLIN MY NAME (feat. Ciscero),GEMS IN THE CORNERSTORE,the one
0Uxmhbm1sUiyh6geMnwzG4,Mac Ayres,I've Always Been,I've Always Been,the one
4Lw1ePUkkLEG9kIVhpslO0,Blackstreet,Don't Leave Me,The Best Of BLACKstreet - 20th Century Masters The Millennium Collection,the one
3lSqFvAT4c9Q1Yi31EfJ2G,Harrison Brome,Pools,Fill Your Brains,the one
3W5DfYKOBnpeLmgCyh473u,Harrison Brome,Sex Calls,Fill Your Brains,the one
6g7zMYWe4QddND09Kh1WH0,Queen Naija,Lie To Me (feat. Lil Durk),missunderstood,the one
7lurcq2Yw96B1K0KOJAHxg,Lloyd,Southside,Southside,the one
5qrzhg9Fmu8Amg2uMhHfe5,Ray J,One Wish,Raydiation,the one
6Nq5lE0CeOAAAqN4qhkbZU,Baby Bash,Suga Suga,Tha Smokin' Nephew,the one
3ibKnFDaa3GhpPGlOUj7ff,Mario,Let Me Love You,Let Me Love You,the one
2yr2HnFYl7XvqJk4fXoQBt,Mario Winans,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,Bad Boy 20th Anniversary Box Set Edition,the one
2YegxR5As7BeQuVp2U6pek,Mary J. Blige,Be Without You - Kendu Mix,The Breakthrough,the one
48JAAdtKgOQ4u4QRER6bJX,Natalie,Goin' Crazy,Natalie,the one
3TfBp81XBxnU5RLDKgD8nR,Avant,Wanna Be Close,Private Room,the one
2wZTnl0pPFr3HBcyXfOaVJ,Justin Timberlake,Until The End Of Time (with Beyoncé),FutureSex/LoveSounds Deluxe Edition,the one
3wtbl8uMml7VgxaDEvGCJ7,Eric Bellinger,Type a Way (feat. Chris Brown & OG Parker),The Rebirth 2,the one
3o9yzDhGVqfjUZHvcvA6oF,JMSN,Patiently,Whatever Makes U Happy,the one
3BMH5pKbnJ7JNIfIl1wZsI,JMSN,Angel,Whatever Makes U Happy,the one
3QbQ1JUU66KkNPqajkCKA0,JMSN,Slowly,Whatever Makes U Happy,the one
5p8mIi823BET6E9BcJNbwv,JMSN,Drinkin',Whatever Makes U Happy,the one
5LBbP3H5Ims9aKhklnYPhW,Naji,Do You,The Optimist,the one
1xrLYXdPigDdu6XIehTb3p,Naji,Long Distance,The Optimist,the one
5TidpShGz6Jxsbx8fzKDlC,Amir Obe,WISH YOU WELL,None Of The Clocks Work,the one
5LEVWiyX9Yxz93qmDDl4zf,Ta-ku,Meet in the Middle,(m)edian,the one
7LMWmz0Rp3hFUPLcGqwBr7,Rexx Life Raj,2Free,Father Figure 2: Flourish,the one
1537cjP5PnT5I8qWK5BYpx,Rexx Life Raj,Paradise,Father Figure 2: Flourish,the one
4M2j8CM22GznjAmOvFckna,BOSCO,Luv U,b.,the one
4S2BcaIwjEINXbZnekkl92,BOSCO,Free,b.,the one
1x4r3SeGZ2VLJJkRWieZbW,BOSCO,Adrenaline,b.,the one
1bIOYpDysbH8PYsOZWeK9d,AUGUST 08,Missed Calls,FATHER,the one
7Hg90C0VsYOb6m4woo4oTO,Amir Obe,Welcome To Rehab,Can’t Be A ____Here: Chapter 1,the one
4dulFGnSzdNW3iNdxxzgy7,Masego,Lavish Lullaby,Lady Lady,the one
1gWL7x24c5s7q97b3yFeyi,Masego,Old Age,Lady Lady,the one
5KaIIT6ijzJvlZPPiJby36,Masego,Prone,Lady Lady,the one
5tkR9JkBj3Ueeo8W4k8IZD,Masego,Queen Tings,Lady Lady,the one
0XX5J55td3eEiRSY2QQyqx,Masego,Shawty Fishin' (Blame The Net),Lady Lady,the one
0hvVDA7x9JyrxJuLFS2pyz,Da-P,Ms. Communication,Ms. Communication,the one
64ydkbrt0xhdJXRaam06Mc,James Blake,Mile High,Assume Form,the one
6bptaIBX7PA4YVcshDSKZZ,Jordan Ward,Holdin Me Back,Holdin Me Back,the one
4Da8BX0odlupbRhjc4QmED,Planet Giza,Brk Frm Nrml,Added Sugar,the one
1oQkxwwjOymtyhIKFvxJVS,Planet Giza,Playerz Ball,Added Sugar,the one
0hEdsNzziyPzOcfaCtc8dD,Marr Grey,Beauty In You,Rider,the one
5voQlqNVFKmjboRFvV0Ckj,Marr Grey,What I Want,Rider,the one
5KQd4gTF52aWEurk4nqCRj,Devin Morrison,Fairytale,Bussin',the one
0MURF0yjHOChxkrlUrLQWk,Cruel Santino,Maria,Mandy & The Jungle,the one
0PczjXKNXNICdneeslOXiN,Cruel Santino,Demon Hearts,Mandy & The Jungle,the one
19FcrKMpCp4bZOxcPkTMsZ,Cruel Santino,Sparky,Mandy & The Jungle,the one
05vU0jW7ZkWiPShxlM0OU7,Cruel Santino,Freaky,Mandy & The Jungle,the one
0mTtZ8UbOySRQHkqaAA1CK,Cruel Santino,Murvlana,Mandy & The Jungle,the one
1RHFgbaMxkM3dVYHBrg7Me,Cruel Santino,Rapid Fire,Mandy & The Jungle,the one
0GWX9HNUu2qZT16FAoBENM,Tay Iwar,MONICA,GEMINI,the one
1kGJGjtAxpm6SaLKKYvrdR,Tay Iwar,FOOLS,GEMINI,the one
6YtJ7qXFloHoIKS0GpFzIh,Tay Iwar,KEEPS,GEMINI,the one
1nhrPZD2EkRy3Y41qSJSIa,Marco McKinnis,Energy,E'Merse,the one
4dynHpWp3CYTCvvQpvmliT,Sunni Colón,Guava,Satin Psicodelic,the one
40YkgUfMvXowQd8WuwCqJG,Sunni Colón,Baby I Don't Mind,Satin Psicodelic,the one
58B56o3XqURXj606WE40UH,Sunni Colón,Summer Blu,Satin Psicodelic,the one
6IJ7zo2mGXETtoahtSNeG7,Rexx Life Raj,The Fog,Father Figure 3: Somewhere Out There,the one
2sEDbGQcE2QdvWtWF5Bx0G,Rexx Life Raj,Mad Real,Father Figure 3: Somewhere Out There,the one
12G1fTPRg9o4l5AwR2dAZE,Rexx Life Raj,Somewhere In Paris,Father Figure 3: Somewhere Out There,the one
5sc7JPdQFdWiwyZtl2kjal,Rexx Life Raj,Your Way (feat. Kehlani),Father Figure 3: Somewhere Out There,the one
2pPwTJ9l035FBtRxhGODMe,Rexx Life Raj,Overrated,Father Figure 3: Somewhere Out There,the one
5MZQIjtghyFc4sMVUzD7MD,Omar Apollo,Kickback,Friends,the one
0EWG8H4UhVAqdF7IC4u3LT,Omar Apollo,Hearing Your Voice,Friends,the one
6IERGfMBe3csfANIuQ74D9,Dijon,alley-oop,How Do You Feel About Getting Married?,the one
2mqSzhWWZePP0un56ikszA,Dijon,rock n roll,How Do You Feel About Getting Married?,the one
2zCxQ5HTZukLBoq2SdhRDl,Dijon,jesse,How Do You Feel About Getting Married?,the one
64aa8u3PJjyVEXmNpoXkEr,Play Nice,Sweet,Home Buddies,the one
1vJXQZA9AExnPIs4JPO8lr,Play Nice,Pick Up Your Phone,Home Buddies,the one
6DYMB5vFVpO8ISAuHBLI5K,Play Nice,Drnk,Home Buddies,the one
5l0YvtHzzyNPJ4rAiw9tYT,Play Nice,Stuck Inside,Home Buddies,the one
1PV9qkFmu0xu7dmlJMlD9q,Play Nice,Myself,Home Buddies,the one
6SgZLCCIlZrJGPUWw7YoC5,Play Nice,Staring Game,Home Buddies,the one
5uUjYnzcjEgiIFWR0av19g,Omar Apollo,Kamikaze,Apolonio,the one
1Qu24vc8msUVLcMZWa4k1x,Omar Apollo,Want U Around (feat. Ruel),Apolonio,the one
55TiYkjqsQNMQTyf7uX0ZV,Hablot Brown,Little Bit,Little Bit,the one
37Rp2VFHtCuZOtjwZyZNQs,Hablot Brown,Safe and Sound,Safe and Sound,the one
3bjA5kZZNa7oGo05of97RC,Denitia and Sene,again. (new ride.),his and hers.,the one
6eweZVerDuVAkELAqBF4Oh,Denitia and Sene,favorite.,love and noir.,the one
31rp7avRTPpVhXntCNmICg,Denitia and Sene,roulette.,love and noir.,the one
2n54ektfzvbKKlCRRTNWo1,Denitia and Sene,open wide.,love and noir.,the one
3eKhhFsI74ZZjrHgvUwtGk,Denitia and Sene,too far.,love and noir.,the one
3kxfsdsCpFgN412fpnW85Y,Childish Gambino,Redbone,"""Awaken, My Love!""",the one
1D1oE9i8sxo8fJ1Jbgr3Ys,Childish Gambino,Terrified,"""Awaken, My Love!""",the one
5OA2EQqiP7r7Zcl6nw8ICW,Aloe Blacc,I Need A Dollar,Good Things,the one
4i843m1trUtM7odpb4wJuH,Aloe Blacc,Green Lights,Good Things,the one
71mz64uiJBeBG39iCG4n04,Aloe Blacc,Hey Brother,Good Things,the one
1DHORlovGmHF1d30QH5Lr4,Aloe Blacc,Miss Fortune,Good Things,the one
2luO1BZnzH6U5Z1VMNCoKg,Aloe Blacc,Take Me Back,Good Things,the one
3VJSaH6uE1FXzlUOlpO9Mu,Aloe Blacc,Loving You Is Killing Me,Good Things,the one
0YUznciNBOLDf2laf7N5cb,Aloe Blacc,Good Things,Good Things,the one
5drrGnGtejYLjtHCzP5k93,Aloe Blacc,You Make Me Smile,Good Things,the one
2aVgdnKDyRE66fO6XiCfmi,Aloe Blacc,If I,Good Things,the one
0DxUIAw4ZlsOOo2KPFU3Hf,Mac Ayres,Sunny & 62,Magic 8ball,the one
4zwbn8nmwsKR67EdRSaIU5,Mac Ayres,Never Let Me Go,Magic 8ball,the one
0AvSB3uR5Nr9UKIC56ijVg,Mac Ayres,Every Time,Magic 8ball,the one
4Z5Bwienk09FUgwsMlsPwJ,Mac Ayres,Where U Goin' Tonight?,Magic 8ball,the one
5iWUBYHqmf82C9tl8UNGtg,Denitia and Sene,casanova.,his and hers.,the one
5VA4Ispp52EA1sOqzMz3Av,Miguel,All I Want Is You (feat. J. Cole),All I Want Is You,the one
2ak8XZOZqVzKoONQobjhCx,anders,Press It Up,Twos,the one
1eO4S8e7Mmih2RccROFfWd,anders,Take It Back,Twos,the one
591tEk8EZ4wcgiDVnbTX8V,anders,I Don't Want Your Love,Twos,the one
6yClfTSDF0YmPigEYwx8gZ,anders,Undone,Twos,the one
3qE3TfclU8rgCsUpQhq1pM,anders,Changes,Twos,the one
0vtxnsqQPd3ctEOq20U8q0,anders,Why,Twos,the one
03Blb06rlCnx8q0xRiLKJu,anders,Rain,Twos,the one
5ZJAkK5VcDWq3lrU5zTPY2,anders,Attached,Attached,the one
2nCtq0LEyqpSqwWf34FhXQ,anders,The Wall,The Wall,the one
3LQJAI5F5dL06wxXSVX6Qi,Aaron Taylor,A Fool for You,A Fool for You,the one
1cpAmthcMCV6aZhlMAyIZa,Auto,Talk No More,Talk No More,the one
3gqckHaK5X3iKaYdUlz4DF,Gareth Donkin,DYK,DYK,the one
2cWAfOTxFrCPJ6rZU5WqDG,Gareth Donkin,Catharsis,Catharsis,the one
3f40NIMePvTA7GLe2k5fZn,Gareth Donkin,Safe and Sound,Safe and Sound,the one
6WUMJCjZnatR6CbIcczDnr,ODIE,Night Terrific! (feat. Yaqob),Analogue,the one
3WoNXFMF2fsommu7DM0Gay,Bowtye,Dreaming,Dreaming,the one
4kyowB76IWcxKhKMjLHzCn,falcxne,Slowly,Slowly,the one
7a2iPWQC6LzPL62sJFUKjs,Sprint Connor,Die Alone,Die Alone,the one
0FVBxfD5JeAZXgW6FEj5jd,Sprint Connor,Adore You (Trying to Kill You),Adore You (Trying to Kill You),the one
0BQW4HPxTjhPFfgVbbsmLR,anders,Pray For The Day,Chaos,the one
3UDvm8ln2Xo11NZY34lT9G,anders,Baewatch,Chaos,the one
279rl4oKt4TZGxMOaQa34T,Ye Ali,Right Time,Right Time (feat. Reggie Becton),the one
3K5hnuaGa6q6Zkmdtux1Hb,Ye Ali,Signs (feat. Lyfe Harris),Private Suite 3,the one
3SlXl653uBjANvPuJFGxNk,Ye Ali,Playa (feat. JAHKOY),Private Suite 3,the one
697NcQDJLxLvzRbj0qGXjf,Ye Ali,Ride & Slide,Private Suite 3,the one
1rJUbH0v2E8t1GY4OAUTeC,Chris Brown,City Girls,Slime & B,the one
1IIKrJVP1C9N7iPtG6eOsK,Chris Brown,Go Crazy,Slime & B,the one
1GJhhkVUuox5iyNHlZfGBe,ØZI,LAVA!,LAVA!,the one
1vwUsp52io0AGQ5yv470IC,Chris Brown,Take You Down,Exclusive (Expanded Edition),the one
